date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200913,ND,15577.0,,203029.0,,totalTestEncountersViral,523570.0,62.0,643.0,18.0,170.0,,,12655.0,A,9/13/2020 01:59,2020-09-13T01:59:00Z,09/12 21:59,133.0,643.0,2020-09-13T01:59:00Z,541850.0,,,15577.0,130.0,3.0,523570.0,218606.0,9026.0,376.0,8650.0,,,,,,,,38,426,1599,218606,8150,218606,0,9,f82f9154795389cab2135a1228b8af87a4ca6950,0,0,0,0,0,
20200913,NE,38108.0,,362576.0,,totalTestsViral,533660.0,163.0,2137.0,,,,,29167.0,A+,9/12/2020 20:15,2020-09-12T20:15:00Z,09/12 16:15,434.0,2137.0,2020-09-12T20:15:00Z,533660.0,46179.0,486466.0,38108.0,,,,401253.0,,,,,,,,,,,31,267,3063,400684,4909,400684,0,6,79df689b4731859c48f79a806aed0a3c434be8b2,0,0,0,0,0,
20200913,NH,7696.0,,222846.0,,totalTestsViral,372948.0,7.0,721.0,,228.0,,,6953.0,B,9/13/2020 09:00,2020-09-13T09:00:00Z,09/13 05:00,436.0,721.0,2020-09-13T09:00:00Z,372948.0,,,7696.0,,,,230542.0,31107.0,,,30419.0,,,,,,,33,44,1474,230542,3257,230542,1,0,17b90426eb8dda93669b2fcd509a8451dc776774,0,0,0,0,0,
20200913,NJ,196634.0,,2971896.0,,posNeg,3168530.0,444.0,22963.0,98.0,,37.0,,34430.0,A+,9/13/2020 00:00,2020-09-13T24:00:00Z,09/12 20:00,16026.0,22963.0,2020-09-13T24:00:00Z,3168530.0,,,196634.0,14242.0,1784.0,,,,,,,,,,,,,34,297,26998,3168530,27295,3168530,5,13,6cdc21f3b6fa6f10f752465f7b1ed43bb261761a,0,0,0,0,0,
20200913,NM,26661.0,,790609.0,,posNeg,817270.0,67.0,3263.0,,,,,14396.0,B,9/12/2020 17:30,2020-09-12T17:30:00Z,09/12 13:30,821.0,3263.0,2020-09-12T17:30:00Z,817270.0,,,26661.0,,,,,,,,,,,,,,,35,98,5122,817270,5220,817270,3,16,77eccb0d0d807bd6d8316ce95990a5409e6861ff,0,0,0,0,0,
20200913,NV,73537.0,,568538.0,,totalTestEncountersViral,916029.0,476.0,,165.0,,102.0,,1930.0,A+,9/13/2020 02:59,2020-09-13T02:59:00Z,09/12 22:59,1452.0,,2020-09-13T02:59:00Z,939865.0,,,73537.0,,,916029.0,641532.0,,,,,,,,,,,32,317,3856,642075,3115,642075,3,0,86482f1953ef0d92aae5858088017854065aaf87,0,0,0,0,0,
20200913,NY,444365.0,,8873928.0,,posNeg,9318293.0,464.0,89995.0,131.0,,54.0,,75767.0,A,9/12/2020 23:59,2020-09-12T23:59:00Z,09/12 19:59,25390.0,89995.0,2020-09-12T23:59:00Z,,,,444365.0,,,9318293.0,,,,,,,,,,,,36,725,71943,9318293,72668,9318293,6,0,21e0b934cf0a647ae3c402177a7e85ead9fcf0d0,0,0,0,0,0,
20200913,OH,137405.0,7209.0,2456425.0,,posNeg,2593830.0,635.0,14314.0,215.0,3088.0,126.0,,114906.0,A+,9/13/2020 14:00,2020-09-13T14:00:00Z,09/13 10:00,4415.0,14314.0,2020-09-13T14:00:00Z,2586621.0,,,130196.0,4122.0,293.0,,,,,,,,,,,,,39,837,25982,2593830,26819,2593830,4,30,cb5470b37d0577c76af8d0b80fb6d42397776c4f,0,0,0,0,0,
20200913,OK,69354.0,,920176.0,6306.0,posNeg,989530.0,499.0,5451.0,186.0,,,,58560.0,A+,9/13/2020 00:00,2020-09-13T24:00:00Z,09/12 20:00,905.0,5451.0,2020-09-13T24:00:00Z,1000912.0,79689.0,920176.0,69354.0,,,,,74483.0,3581.0,,,,,,,,,40,695,0,995836,695,989530,6,27,2c3731be7743e1474bb839e9296e55c7ac44dc3d,0,0,0,0,0,
20200913,OR,29337.0,1405.0,583283.0,,posNeg,612620.0,161.0,2235.0,43.0,,19.0,,5310.0,A+,9/13/2020 03:01,2020-09-13T03:01:00Z,09/12 23:01,509.0,2235.0,2020-09-13T03:01:00Z,,,583283.0,27460.0,,,,604334.0,,,,,,,,,,,41,181,2335,612620,2516,612620,4,0,f0fd394435ff156b7bf5d297e1f089b13becdb67,0,0,0,0,0,
20200913,PA,143881.0,4182.0,1664000.0,,posNeg,1807881.0,463.0,,,,60.0,,117920.0,A+,9/13/2020 16:00,2020-09-13T16:00:00Z,09/13 12:00,7837.0,,2020-09-13T16:00:00Z,2535965.0,,,139699.0,,,,1803699.0,,,,,,,,,,,42,76,0,1807881,76,1807881,0,0,3b6eb1411e0c23f21e46648bf50b0ba74f33391e,0,0,0,0,0,
20200913,PR,17769.0,,305972.0,,posNeg,323741.0,396.0,,67.0,,50.0,,,C,9/13/2020 00:00,2020-09-13T24:00:00Z,09/12 20:00,539.0,,2020-09-13T24:00:00Z,415664.0,20103.0,395291.0,17769.0,373.0,166.0,,,,19611.0,,,,,,,,,72,171,0,323741,171,323741,4,0,7e79ab5d692de99125b50393a5df0c7e50ac9078,0,0,0,0,0,
20200913,RI,23098.0,,284385.0,,totalTestEncountersViral,633510.0,80.0,2644.0,7.0,,4.0,,2223.0,A+,9/12/2020 12:00,2020-09-12T12:00:00Z,09/12 08:00,1075.0,2644.0,2020-09-12T12:00:00Z,,32660.0,600850.0,23098.0,,,633510.0,307483.0,,,,,,,,,,,44,99,1248,307483,5419,307483,3,5,438762efe6e98ee620d914fed8590b5cfbd16949,0,0,0,0,0,
20200913,SC,131864.0,2380.0,939999.0,,posNeg,1071863.0,752.0,8426.0,205.0,,130.0,,51431.0,A+,9/12/2020 23:59,2020-09-12T23:59:00Z,09/12 19:59,3064.0,8426.0,2020-09-12T23:59:00Z,1069483.0,171055.0,898428.0,129484.0,2915.0,149.0,,,66426.0,5907.0,60519.0,,,,,,,,45,1886,15105,1071863,16991,1071863,24,24,7d3cac17c472ff5846cfb044be0f3224743812a6,0,0,0,0,0,
20200913,SD,16638.0,,147318.0,,totalTestsPeopleViral,163956.0,110.0,1165.0,,,,,13993.0,A+,9/12/2020 14:00,2020-09-12T14:00:00Z,09/12 10:00,184.0,1165.0,2020-09-12T14:00:00Z,221871.0,,,,,,,163956.0,,,,,,,,,,,46,201,1146,163956,1347,163956,1,13,0e43b6655783819fd14d0d617d5a69ef6db7218c,0,0,0,0,0,
20200913,TN,171824.0,5025.0,2284325.0,,posNeg,2456149.0,820.0,7710.0,261.0,,122.0,,155865.0,A+,9/13/2020 15:00,2020-09-13T15:00:00Z,09/13 11:00,2078.0,7710.0,2020-09-13T15:00:00Z,2451124.0,203016.0,2248108.0,166799.0,2008.0,70.0,,,,,,,,,,,,,47,933,12482,2456149,13415,2456149,14,31,98a89e5c65ecadd6d625963d04c20df5c19cccd1,0,0,0,0,0,
20200913,TX,659434.0,,4890705.0,,posNeg,5550139.0,3319.0,,1140.0,,,,577832.0,A+,9/13/2020 16:45,2020-09-13T16:45:00Z,09/13 12:45,14190.0,,2020-09-13T16:45:00Z,5550139.0,,,659434.0,,,,,390318.0,34286.0,,,,,,,49181.0,6846.0,48,1845,28653,5550139,30498,5550139,47,0,1471a0bee0a3921f292d2f403024dff4d4d1663c,0,0,0,0,0,
20200913,UT,57875.0,,649735.0,,totalTestsViral,902549.0,178.0,3326.0,52.0,828.0,,344.0,48690.0,A+,9/13/2020 09:56,2020-09-13T09:56:00Z,09/13 05:56,433.0,3326.0,2020-09-13T09:56:00Z,902549.0,63495.0,839054.0,57875.0,,,,707610.0,,,,,,,8196.0,1245.0,11059.0,1326.0,49,628,4528,707610,6237,707610,0,15,79df8d82e27d9ef7708af16ea6ff7b6826ba3273,0,0,0,0,0,
20200913,VA,133814.0,6142.0,1632424.0,304.0,totalTestEncountersViral,1760096.0,1012.0,17322.0,232.0,,119.0,,16310.0,A+,9/12/2020 17:00,2020-09-12T17:00:00Z,09/12 13:00,2724.0,17322.0,2020-09-12T17:00:00Z,,152703.0,,127672.0,2591.0,133.0,1760096.0,,,,,,,,,,,,51,874,15254,1766542,16076,1766238,2,51,55312c90d9fc3fb90f306d5dc5608060b1fee4f7,0,0,0,0,0,
20200913,VI,1220.0,,17123.0,3.0,posNeg,18343.0,,,,,,,1144.0,C,9/13/2020 00:32,2020-09-13T24:32:00Z,09/12 20:32,19.0,,2020-09-13T24:32:00Z,18346.0,,,,19.0,,,,,,,,,,,,,,78,9,111,18346,120,18343,0,0,7bfca4d47e94ba0397649a4c6981e14015391577,0,0,0,0,0,
20200913,VT,1684.0,,148989.0,,totalTestsViral,228284.0,1.0,,,,,,1505.0,B,9/12/2020 23:59,2020-09-12T23:59:00Z,09/12 19:59,58.0,,2020-09-12T23:59:00Z,228284.0,,,1684.0,58.0,,,150673.0,,,,,,,,,,,50,7,1005,150673,4188,150673,0,0,c4779e6b32ff54c65b57c235e69dd1b1790e3485,0,0,0,0,0,
20200913,WA,79826.0,,1564759.0,,totalTestEncountersViral,1644585.0,254.0,7081.0,,,29.0,,,B,9/13/2020 02:59,2020-09-13T02:59:00Z,09/12 22:59,1991.0,7081.0,2020-09-13T02:59:00Z,,,,79826.0,1991.0,,1644585.0,,,,,,,,,,,,53,350,13073,1644585,13423,1644585,0,33,f4148803fa637339dc8f5db76b8af0430f851b91,0,0,0,0,0,
20200913,WI,94679.0,5494.0,1270458.0,158.0,totalTestEncountersViral,1954360.0,313.0,6332.0,93.0,1080.0,,,77750.0,A+,9/13/2020 00:00,2020-09-13T24:00:00Z,09/12 20:00,1218.0,6332.0,2020-09-13T24:00:00Z,,,,89185.0,1210.0,8.0,1954360.0,1359643.0,,,,,,,,,,,55,1624,6153,1365295,18857,1365137,1,23,c31d03ec77b60f90b519428d712c6fb6df84b2a9,0,0,0,0,0,
20200913,WV,12699.0,296.0,471065.0,,posNeg,483764.0,147.0,,58.0,,26.0,,9290.0,C,9/12/2020 23:59,2020-09-12T23:59:00Z,09/12 19:59,266.0,,2020-09-12T23:59:00Z,483468.0,,,12403.0,264.0,2.0,,,16321.0,,,,,,,,,,54,178,4710,483764,4888,483764,1,0,d8232fa77419d0983b996bb585686ee09c084015,0,0,0,0,0,
20200913,WY,4346.0,667.0,82091.0,,posNeg,86437.0,12.0,228.0,,,,,3768.0,B,9/13/2020 12:02,2020-09-13T12:02:00Z,09/13 08:02,42.0,228.0,2020-09-13T12:02:00Z,126331.0,3663.0,122667.0,3679.0,,,,85696.0,,,,,,,,,,,56,49,0,86437,49,86437,0,-59,d5fbccae16756451b56a86d6d7da0253b9a36ff5,0,0,0,0,0,
20200912,AK,7131.0,,392498.0,,totalTestsViral,399629.0,32.0,,,,8.0,,2377.0,A,9/12/2020 03:59,2020-09-12T03:59:00Z,09/11 23:59,44.0,,2020-09-12T03:59:00Z,399629.0,6428.0,392921.0,7131.0,44.0,,,,,,,,,,,,,,02,107,4936,399629,5043,399629,1,0,7e307f2d7e799160f60a3c7ffe1917cfc61992d5,0,0,0,0,0,
20200912,AL,137646.0,12823.0,878723.0,,totalTestsViral,1003546.0,793.0,15527.0,,1608.0,,891.0,54223.0,B,9/12/2020 11:00,2020-09-12T11:00:00Z,09/12 07:00,2350.0,15527.0,2020-09-12T11:00:00Z,1003546.0,,,124823.0,2217.0,133.0,,,,,,55442.0,,,,,,,01,943,4504,1016369,5230,1016369,17,0,08f6328da3a83f107303ad939d8a920a4b66ecf4,0,0,0,0,0,
20200912,AR,69710.0,1168.0,750290.0,,totalTestsViral,820354.0,392.0,4678.0,170.0,,76.0,597.0,61245.0,A+,9/11/2020 14:35,2020-09-11T14:35:00Z,09/11 10:35,969.0,4678.0,2020-09-11T14:35:00Z,820354.0,,750290.0,68542.0,964.0,5.0,,,,,,,,,,,17549.0,2709.0,05,727,20915,820000,24175,820000,16,0,987394a514d95d989c82b31d0d7b424e3a638117,0,0,0,0,0,
20200912,AS,0.0,,1571.0,,totalTestsViral,1571.0,,,,,,,,C,9/1/2020 00:00,2020-09-01T24:00:00Z,08/31 20:00,0.0,,2020-09-01T24:00:00Z,1571.0,,,0.0,,,,,,,,,,,,,,,60,0,0,1571,0,1571,0,0,a71a413e5516ccf4c17cdb44382d2e66c2448a55,0,0,0,0,0,
20200912,AZ,208128.0,1905.0,1080601.0,,totalTestsPeopleViral,1286824.0,574.0,21773.0,185.0,,93.0,,32628.0,A+,9/12/2020 00:00,2020-09-12T24:00:00Z,09/11 20:00,5315.0,21773.0,2020-09-12T24:00:00Z,,,,206223.0,5041.0,274.0,,1286824.0,276179.0,,,,,,,,,,04,605,8700,1288729,9281,1288729,27,26,8f47e9122fddcfa19facf5ecc644ae00550a9f22,0,0,0,0,0,
20200912,CA,750298.0,,11806669.0,,totalTestsViral,12556967.0,3848.0,,1120.0,,,,,B,9/12/2020 02:59,2020-09-12T02:59:00Z,09/11 22:59,14251.0,,2020-09-12T02:59:00Z,12556967.0,,,750298.0,,,,,,,,,,,,,,,06,4107,101200,12556967,105307,12556967,162,0,9842604da5d2e56acdf6fbc7a766c529c500e32e,0,0,0,0,0,
20200912,CO,60492.0,4114.0,709735.0,,totalTestEncountersViral,1097985.0,232.0,7208.0,,,,,6139.0,A+,9/11/2020 01:59,2020-09-11T01:59:00Z,09/10 21:59,1889.0,7208.0,2020-09-11T01:59:00Z,,,,56378.0,,,1097985.0,766113.0,162325.0,11252.0,151073.0,,,,,,,,08,307,5238,770227,10786,770227,0,22,3ca068c36a589d831f439a99ed384530ba93a578,0,0,0,0,0,
20200912,CT,54326.0,2231.0,1276658.0,,posNeg,1330984.0,51.0,11357.0,,,,,9142.0,B,9/10/2020 20:30,2020-09-10T20:30:00Z,09/10 16:30,4480.0,11357.0,2020-09-10T20:30:00Z,1328753.0,,,52095.0,3595.0,885.0,,,,,,,,,,,,,09,0,0,1330984,0,1330984,0,0,29a392b1ea13f3078415329de28ec60cb17976a8,0,0,0,0,0,
20200912,DC,14552.0,,312885.0,,totalTestEncountersViral,327437.0,98.0,,24.0,,12.0,,11561.0,A+,9/11/2020 00:00,2020-09-11T24:00:00Z,09/10 20:00,616.0,,2020-09-11T24:00:00Z,,,,,,,327437.0,194043.0,,,,,,,,,,,11,59,5942,327437,6001,327437,0,0,5002484fda07daf97188f5fb240614dcddba848e,0,0,0,0,0,
20200912,DE,18726.0,992.0,240859.0,,totalTestEncountersViral,377529.0,66.0,,15.0,,,,10063.0,A+,9/11/2020 18:00,2020-09-11T18:00:00Z,09/11 14:00,613.0,,2020-09-11T18:00:00Z,,21817.0,,17734.0,541.0,72.0,377529.0,259585.0,,,,,,,,,,,10,260,2627,259585,2418,259585,0,0,0d3dd291f3b50857de8d7a595c3944f0528809af,0,0,0,0,0,
20200912,FL,654090.0,12226.0,4240109.0,3676.0,totalTestEncountersViral,7049267.0,2683.0,41687.0,,,,,,A+,9/11/2020 23:59,2020-09-11T23:59:00Z,09/11 19:59,12756.0,41687.0,2020-09-11T23:59:00Z,6818027.0,851937.0,5926779.0,641864.0,12756.0,,7049267.0,4888491.0,446669.0,34738.0,411877.0,437913.0,34017.0,403867.0,,,,,12,3168,21734,4897875,71355,4894199,98,193,1b1152a9c3a36d17292bcb1aff47b60a34503584,0,0,0,0,0,
20200912,GA,292905.0,,2317266.0,,totalTestsViral,2584257.0,2114.0,26327.0,,4818.0,,,,A+,9/12/2020 02:50,2020-09-12T02:50:00Z,09/11 22:50,6287.0,26327.0,2020-09-12T02:50:00Z,2584257.0,266991.0,2317266.0,292905.0,,,,,288667.0,23016.0,,,,,,,,,13,2124,49728,2610171,25938,2610171,41,164,9a7effd1fc4407febee0be059e172223f70208b6,0,0,0,0,0,
20200912,GU,1891.0,0.0,41472.0,,posNeg,43363.0,50.0,,11.0,,,,1118.0,A+,9/12/2020 07:30,2020-09-12T07:30:00Z,09/12 03:30,25.0,,2020-09-12T07:30:00Z,43011.0,,,1891.0,,,,43363.0,158.0,2.0,,,,,,,,,66,28,322,43363,350,43363,2,0,5e11d6cb614713549289841e4e5f394c668a9255,0,0,0,0,0,
20200912,HI,10593.0,134.0,239580.0,,totalTestEncountersViral,329221.0,220.0,622.0,51.0,,41.0,,3334.0,C,9/11/2020 18:00,2020-09-11T18:00:00Z,09/11 14:00,96.0,622.0,2020-09-11T18:00:00Z,334756.0,10398.0,,10459.0,,,329221.0,250039.0,,,,,,,,,,,15,170,3389,250173,5724,250173,2,12,79dc2e2772e7676db1be512b9a83fd175328bba4,0,0,0,0,0,
20200912,IA,71706.0,,607184.0,,posNeg,678890.0,290.0,,90.0,,35.0,,52953.0,A+,9/12/2020 00:00,2020-09-12T24:00:00Z,09/11 20:00,1217.0,,2020-09-12T24:00:00Z,,,,71706.0,,,,680421.0,,,,52915.0,3188.0,49687.0,16279.0,1991.0,,,19,573,4720,678890,5293,678890,6,0,85822794c8cf6ee79ea19d66161eb46222c0a53b,0,0,0,0,0,
20200912,ID,34950.0,2722.0,240660.0,,totalTestsPeopleViral,272888.0,165.0,1569.0,46.0,412.0,,,18052.0,A+,9/11/2020 19:00,2020-09-11T19:00:00Z,09/11 15:00,412.0,1569.0,2020-09-11T19:00:00Z,,,,32228.0,375.0,37.0,,272888.0,,,,,,,,,,,16,333,1461,275610,1746,275610,5,18,e4ba6619d419beefcb9f4550ae99dbaefe9d7293,0,0,0,0,0,
20200912,IL,262004.0,2095.0,4429067.0,,posNeg,4691071.0,1509.0,,344.0,,170.0,,,A,9/12/2020 00:00,2020-09-12T24:00:00Z,09/11 20:00,8527.0,,2020-09-12T24:00:00Z,4688976.0,,,259909.0,8295.0,232.0,,,,,,,,,,,,,17,2121,54473,4691071,56594,4691071,22,0,acb59302192044623d64416816a35a7b6d4503d0,0,0,0,0,0,
20200912,IN,104561.0,,1102419.0,,totalTestsViral,1771905.0,807.0,11710.0,234.0,2327.0,70.0,,81089.0,A+,9/11/2020 23:59,2020-09-11T23:59:00Z,09/11 19:59,3437.0,11710.0,2020-09-11T23:59:00Z,1771905.0,108696.0,,,3213.0,224.0,,1206980.0,,,,,,,,,,,18,1056,22820,1206980,24599,1206980,17,59,f75ff608598a3077a74580e013ae6ba15fc87071,0,0,0,0,0,
20200912,KS,48386.0,,400544.0,,posNeg,448930.0,140.0,2537.0,40.0,690.0,10.0,219.0,1859.0,A+,9/11/2020 10:00,2020-09-11T10:00:00Z,09/11 06:00,511.0,2537.0,2020-09-11T10:00:00Z,,,,,,,,448930.0,,,,,,,,,,,20,0,0,448930,0,448930,0,0,0498f0c688c8a4251db0d1034238d48d8d9761fd,0,0,0,0,0,
20200912,KY,56415.0,5880.0,873807.0,,totalTestsViral,924342.0,587.0,4886.0,148.0,1454.0,,,10872.0,B,9/12/2020 00:00,2020-09-12T24:00:00Z,09/11 20:00,1057.0,4886.0,2020-09-12T24:00:00Z,924342.0,,,50535.0,1048.0,9.0,,,49234.0,,,,,,,,17381.0,,21,711,28821,930222,29377,930222,13,24,030b648b8cad46bec4145a043e45ee6f26d012f7,0,0,0,0,0,
20200912,LA,157109.0,935.0,1880644.0,,posNeg,2037753.0,723.0,,,,117.0,,140440.0,A,9/11/2020 13:00,2020-09-11T13:00:00Z,09/11 09:00,5202.0,,2020-09-11T13:00:00Z,,,,156174.0,5032.0,170.0,,2036818.0,,,,,,,,,,,22,0,0,2037753,0,2037753,0,0,7cf850e4b1fe2972eb5f59205ae8c06ccac2b5b7,0,0,0,0,0,
20200912,MA,124540.0,1903.0,1821294.0,,totalTestsViral,2968723.0,331.0,12426.0,64.0,,25.0,,107501.0,A+,9/12/2020 08:00,2020-09-12T08:00:00Z,09/12 04:00,9196.0,12426.0,2020-09-12T08:00:00Z,2968723.0,161336.0,,122637.0,8987.0,209.0,,1943931.0,,,,116242.0,,,106383.0,,,,25,554,17878,1945834,63370,1945834,16,15,f06ff725714e82c3f9077f3201cfc29a4340ee7f,0,0,0,0,0,
20200912,MD,115533.0,,1328919.0,,totalTestsViral,2183941.0,361.0,14796.0,85.0,,,,7221.0,A+,9/12/2020 10:00,2020-09-12T10:00:00Z,09/12 06:00,3836.0,14796.0,2020-09-12T10:00:00Z,2183941.0,137934.0,,115533.0,3693.0,143.0,,1444452.0,,,,125277.0,10638.0,114639.0,,,,,24,809,10767,1444452,33303,1444452,8,40,b93e9f556b3e0da5298c3e83f52bf04e3553399b,0,0,0,0,0,
20200912,ME,4834.0,485.0,320169.0,,posNeg,325003.0,10.0,431.0,6.0,,4.0,,4211.0,A+,9/11/2020 23:59,2020-09-11T23:59:00Z,09/11 19:59,135.0,431.0,2020-09-11T23:59:00Z,324518.0,6048.0,318215.0,4349.0,134.0,1.0,,,9957.0,503.0,9440.0,,,,,,,,23,42,4953,325003,4995,325003,1,-1,1faf75db5654b8e333ba0fafc7c0266a04ced556,0,0,0,0,0,
20200912,MI,123058.0,11534.0,2987552.0,,posNeg,3110610.0,627.0,,172.0,,77.0,,85513.0,A+,9/12/2020 00:00,2020-09-12T24:00:00Z,09/11 20:00,6911.0,,2020-09-12T24:00:00Z,3144491.0,156939.0,2987552.0,111524.0,6591.0,320.0,,,268368.0,,,,,,,,,,26,807,37017,3110610,37824,3110610,11,0,ef639f7ec37d7ec162a03a5dd0a96d8250fe98b8,0,0,0,0,0,
20200912,MN,83588.0,,1138934.0,,totalTestEncountersViral,1684520.0,247.0,6899.0,140.0,1949.0,,,76650.0,A+,9/11/2020 17:00,2020-09-11T17:00:00Z,09/11 13:00,1958.0,6899.0,2020-09-11T17:00:00Z,,,,83588.0,1906.0,52.0,1684520.0,1222522.0,,,,,,,,,,,27,872,9090,1222522,19192,1222522,9,36,83ca7550dfa4f6aac36b01565ead2a3aef5683b4,0,0,0,0,0,
20200912,MO,101134.0,,1012239.0,,totalTestsViral,1456844.0,1040.0,,,,,,,A,9/12/2020 00:00,2020-09-12T24:00:00Z,09/11 20:00,1704.0,,2020-09-12T24:00:00Z,1456844.0,109562.0,1344724.0,101134.0,,,,1113373.0,,,,70997.0,3188.0,67809.0,,,,,29,1974,14827,1113373,19114,1113373,3,0,51468dc41d8a8b8b4fd52344ff4107416aa0d78a,0,0,0,0,0,
20200912,MP,60.0,,14316.0,,posNeg,14376.0,,4.0,,,,,29.0,C,9/8/2020 00:00,2020-09-08T24:00:00Z,09/07 20:00,2.0,4.0,2020-09-08T24:00:00Z,18915.0,,,60.0,2.0,,,14375.0,,,,,,,,,,,69,1,0,14376,1,14376,0,0,00d4a9334e5aefc19a79c03a88e4d06ff08fdecc,0,0,0,0,0,
20200912,MS,89620.0,5378.0,532919.0,,posNeg,622539.0,542.0,5410.0,179.0,,,,74098.0,A+,9/11/2020 00:00,2020-09-11T24:00:00Z,09/10 20:00,2685.0,5410.0,2020-09-11T24:00:00Z,617161.0,,,84242.0,2502.0,183.0,,,28693.0,95.0,,,,,,,38257.0,,28,445,3715,622539,4160,622539,15,0,885323e60e9ac35fa4f8b5f04f939a6972853fac,0,0,0,0,0,
20200912,MT,8925.0,,269803.0,,posNeg,278728.0,144.0,521.0,,,,,6824.0,B,9/12/2020 01:59,2020-09-12T01:59:00Z,09/11 21:59,133.0,521.0,2020-09-12T01:59:00Z,278728.0,,,8925.0,,,,,,,,,,,,,,,30,140,3930,278728,4070,278728,2,3,143c87af0cbe75b020022cc941c2e0adea5fa5da,0,0,0,0,0,
20200912,NC,183740.0,,2397392.0,,posNeg,2581132.0,870.0,,287.0,,,,156652.0,A+,9/12/2020 12:25,2020-09-12T12:25:00Z,09/12 08:25,3047.0,,2020-09-12T12:25:00Z,2581132.0,,,183740.0,3047.0,,,,,,,,,,,,,,37,1454,21024,2581132,22478,2581132,24,0,4c2943eafe33aa6d45e9b5842805a97d71890859,0,0,0,0,0,
20200912,ND,15151.0,,201430.0,,totalTestEncountersViral,515420.0,56.0,634.0,18.0,169.0,,,12450.0,A,9/12/2020 01:59,2020-09-12T01:59:00Z,09/11 21:59,133.0,634.0,2020-09-12T01:59:00Z,533340.0,,,15151.0,130.0,3.0,515420.0,216581.0,9020.0,373.0,8647.0,,,,,,,,38,467,1038,216581,9022,216581,0,4,86300c287ee3e32b3fe8b226a5c7e850715b23b2,0,0,0,0,0,
20200912,NE,37841.0,,359513.0,,totalTestsViral,528751.0,166.0,2131.0,,,,,28816.0,A+,9/11/2020 20:30,2020-09-11T20:30:00Z,09/11 16:30,434.0,2131.0,2020-09-11T20:30:00Z,528751.0,45868.0,481871.0,37841.0,,,,397904.0,,,,,,,,,,,31,468,3074,397354,5737,397354,4,12,0d588f1756887bb24c8b283fc78c511c47b4af88,0,0,0,0,0,
20200912,NH,7652.0,,221372.0,,totalTestsViral,369691.0,6.0,721.0,,228.0,,,6920.0,B,9/11/2020 09:00,2020-09-11T09:00:00Z,09/11 05:00,435.0,721.0,2020-09-11T09:00:00Z,369691.0,,,7652.0,,,,229024.0,31079.0,,,30329.0,,,,,,,33,32,1701,229024,4046,229024,1,1,dd0dcbaf5e06071211ede6b425d735220c062e14,0,0,0,0,0,
20200912,NJ,196337.0,,2944898.0,,posNeg,3141235.0,462.0,22950.0,84.0,,35.0,,34397.0,A+,9/12/2020 00:00,2020-09-12T24:00:00Z,09/11 20:00,16021.0,22950.0,2020-09-12T24:00:00Z,3140786.0,,,196337.0,14238.0,1783.0,,,,,,,,,,,,,34,449,0,3141235,449,3141235,4,32,0928aaa2d301a79695dae6504e03fabffdcd6f4c,0,0,0,0,0,
20200912,NM,26563.0,,785487.0,,posNeg,812050.0,73.0,3247.0,,,,,14276.0,B,9/11/2020 17:50,2020-09-11T17:50:00Z,09/11 13:50,818.0,3247.0,2020-09-11T17:50:00Z,812050.0,,,26563.0,,,,,,,,,,,,,,,35,134,4917,812050,5051,812050,2,9,60b66af8e73518a6d5dbc5924bbab8815bd5a7d7,0,0,0,0,0,
20200912,NV,73220.0,,564682.0,,totalTestEncountersViral,912914.0,476.0,,165.0,,102.0,,1930.0,A+,9/12/2020 02:59,2020-09-12T02:59:00Z,09/11 22:59,1449.0,,2020-09-12T02:59:00Z,931974.0,,,73220.0,,,912914.0,637308.0,,,,,,,,,,,32,414,4206,637902,7009,637902,10,0,27b57dbb3b4f86bccf5f3d5b01990f12de8b90aa,0,0,0,0,0,
20200912,NY,443640.0,,8801985.0,,posNeg,9245625.0,467.0,89995.0,127.0,,51.0,,75707.0,A,9/11/2020 23:59,2020-09-11T23:59:00Z,09/11 19:59,25384.0,89995.0,2020-09-11T23:59:00Z,,,,443640.0,,,9245625.0,,,,,,,,,,,,36,849,102076,9245625,102925,9245625,2,0,26773435591263bdf797ef21c5e3a11ce2beebb3,0,0,0,0,0,
20200912,OH,136568.0,7115.0,2430443.0,,posNeg,2567011.0,626.0,14284.0,216.0,3088.0,127.0,,114066.0,A+,9/12/2020 14:00,2020-09-12T14:00:00Z,09/12 10:00,4411.0,14284.0,2020-09-12T14:00:00Z,2559896.0,,,129453.0,4118.0,293.0,,,,,,,,,,,,,39,1242,46556,2567011,47798,2567011,8,48,6b11a4b5825f21c278584a0ddf2aeca9baaa463f,0,0,0,0,0,
